digits,num1,num2,sum,question,question_en
2,58,31,89,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:58+31","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 58 + 31"
2,66,32,98,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:66+32","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 66 + 32"
2,33,45,78,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:33+45","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 33 + 45"
2,72,26,98,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:72+26","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 72 + 26"
2,14,51,65,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:14+51","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 14 + 51"
2,79,20,99,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:79+20","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 79 + 20"
2,87,12,99,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:87+12","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 87 + 12"
2,82,14,96,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:82+14","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 82 + 14"
2,61,14,75,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:61+14","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 61 + 14"
2,43,20,63,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:43+20","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 43 + 20"
2,13,84,97,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:13+84","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 13 + 84"
2,27,42,69,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:27+42","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 27 + 42"
2,46,43,89,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:46+43","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 46 + 43"
2,42,11,53,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:42+11","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 42 + 11"
2,73,16,89,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:73+16","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 73 + 16"
2,80,11,91,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:80+11","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 80 + 11"
2,82,15,97,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:82+15","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 82 + 15"
2,89,10,99,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:89+10","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 89 + 10"
2,37,41,78,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:37+41","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 37 + 41"
2,44,53,97,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:44+53","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 44 + 53"
2,44,40,84,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:44+40","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 44 + 40"
2,53,32,85,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:53+32","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 53 + 32"
2,68,10,78,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:68+10","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 68 + 10"
2,33,45,78,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:33+45","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 33 + 45"
2,33,13,46,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:33+13","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 33 + 13"
2,75,23,98,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:75+23","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 75 + 23"
2,13,73,86,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:13+73","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 13 + 73"
2,19,70,89,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:19+70","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 19 + 70"
2,15,53,68,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:15+53","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 15 + 53"
2,78,11,89,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:78+11","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 78 + 11"
2,44,43,87,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:44+43","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 44 + 43"
2,16,63,79,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:16+63","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 16 + 63"
2,37,22,59,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:37+22","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 37 + 22"
2,16,10,26,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:16+10","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 16 + 10"
2,72,22,94,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:72+22","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 72 + 22"
2,14,72,86,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:14+72","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 14 + 72"
2,47,31,78,"列竖式计算表达式的值，计算结果放 \boxed{} 中，例如结果为2, 写成 \boxed{2}。表达式:47+31","Perform vertical addition to calculate the value of the expression, place the result inside \boxed{}. For example, if the result is 2, write it as \boxed{2}. Expression: 47 + 31"
